term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
league,0.0050261512016639,0.019474429846351823,-0.01942488169964423,-0.013808616300510716,0.024900818252569526,-0.026682451438023173,-0.016534468333034517,0.04836716795539293,0.023696659781205966,-0.017680497518635548
infect,0.00481349613063327,0.008507545697440572,-0.006670639049626267,-0.0013857062429814932,0.00480203414791766,-0.019553029776782638,-0.004383670137894109,0.00897103770569452,-0.0005455473647554937,0.010835311274056245
neat,-0.002781185923684879,0.0089451556716419,-0.014552952097391526,0.017572753824946042,-0.003035621901809907,0.021262609543187264,-0.020365088951060716,0.007118006556775075,-0.0011101207977207816,0.020439643741962565
rul,-0.007435082459994921,0.017166470307170625,0.01241526601325535,-0.0075151938310068205,0.006971597146193241,-0.01678089474144301,-0.004564853987720323,0.009083230484421782,0.01070694075503591,0.03179844726678972
multitude,0.004240899082430261,0.004311480707590293,-0.006447849709165965,-9.058883120583282e-05,0.02064561225418879,-0.013843638115512714,0.0007661766778049647,-0.004375307439335111,-0.008850311688382696,-0.00045944535615781543
venom,-0.003386110781171208,0.0062133518808108945,-0.011048866773672639,-0.012629117338376628,0.007341540402148477,-0.004998429662136027,-0.002856390798128706,-0.016163128128573834,0.007497504621548599,0.01735851843064372
root,-0.007700048373263243,0.008353509107873183,-0.015771327924557564,-0.004535879074112469,0.028645374842426248,0.023181252861539638,0.005960959900816268,-0.03834956365937696,0.005845824906490633,0.010923238721845717
filthy,-0.0019373615130184843,-0.007693954933877535,-0.006816637427823428,0.028326623993748048,-0.025197818836764415,0.01062616006768869,-0.023234193085200843,-0.007757572834141447,-0.007735743051639507,0.004978036381282195
egg,0.007717121515828012,-0.001321565244502725,0.011096315890752682,0.0034180797814913426,0.007002825944404803,0.026709157743332608,-0.003242651177131308,0.010803941287641403,0.009045957089160483,0.005779424220060444
sufficient,0.00022307011006741624,-0.0008026606799290167,-0.01084892692140244,-0.0035466966805384084,0.013746501629644895,0.00264500083642594,0.005807252194639793,0.01703039662823202,-0.018202093881914044,0.026816395612436778
usurp,0.01320766881714999,0.010307833843976006,-0.008984165764933801,0.0016939265834237378,0.025354133040981813,-0.01682817567967411,-0.011908643448037113,0.008431855781346921,-0.0014558558026927329,0.007091067683170447
accident,-0.006345471412188535,0.011302272409461604,-0.012105943036049565,0.0006459225438876996,0.03678557235669071,0.013398578857829767,0.001650105018966759,-0.028949591112370467,-0.005087397419408716,0.018451105169660857
opposed,-0.00626696270781988,0.010229541796681816,-0.008865941872799984,0.03272655782681262,0.005449629162113156,-0.008723025260638867,-0.00949017969946719,0.015113247870229543,-0.0015118665569401697,0.0017142549672310291
loathsome,0.00339269462499319,0.010805277782906807,0.011817940200684721,-0.009985917581459993,-0.00959201298205272,-0.018387217326609955,0.006047488997756869,0.005981015896581051,0.006741431368162739,0.03494369144526571
confident,-0.006839321182823467,0.0033962639400985112,-0.011213224225954336,0.01312659213024741,0.012348359799996735,0.011385115213723682,0.0011607546269715309,-0.003571247506981714,0.0060440842132773115,0.04572625584253941
assay,-0.01100511521760069,0.001993940852931555,-0.013611254450665595,0.0026638601816576005,0.03526389254843554,-0.0008862074263391188,0.004842385420088565,0.005901000884711138,-0.009692421210470486,0.0043385472239622445
ebb,0.005271246427006497,-0.007354671047364918,0.0023324607722380406,0.02255382402598274,-0.008417197269009599,-0.005913838244439475,-0.0038042441799977073,-0.0027670342794961244,0.0019981838620429988,-0.019955950680335045
oppression,0.005128184614508541,0.008220440220314113,0.011899439822741721,0.0014913541300349185,0.017184259089795827,-0.010621163023295731,-0.003785268747235208,0.0006271714003419874,0.00883115668401773,0.031566285624947066
—come,-0.007762326757935868,-0.011231552231519903,-0.003560350010952325,0.011918101123622524,0.01855905647966358,-0.024221400313420155,-0.014016855158844342,-0.040084359535082895,-0.020566953360032024,-0.022385965623457616
priest,0.032282068335503324,-0.022128457294350742,0.0030787959107048484,-0.0064828668187305715,0.006750364869208902,0.004399827221945184,-0.0033188971223363692,-0.010829676733017116,0.007466858418047089,0.010308381568035258
perish,0.015737232555068707,0.0034580699475208424,-0.006621381947979957,0.004200966958166401,0.02427818925878017,-0.018234313743330472,-0.0077997681927640524,-0.008085806649985596,-0.009293723925222392,-0.031254847081373265
empire,-0.009906143238469034,-0.019792899462217555,0.006688100964327173,0.0023606773278406898,0.02146680017595265,-0.015693314681554348,-0.0037868527996826823,-0.011777144952744059,0.0018960786978095606,0.011107487278059183
message,0.009425177014013493,0.0074706996606686725,-0.010388662869246825,0.010897813774265906,0.01101963691294605,-0.013917725326156509,-0.01786302444660207,-0.010446669884171164,-0.0057316570817569,0.008186034899085069
zeal,-0.001184076190567774,0.01428145709003781,-0.013720094418826156,0.01680711333426803,0.013742746638899789,0.004282694435177043,0.00888852734379175,0.00866795400778347,-0.011189856051901176,0.025131033469515777
straw,0.011026492485950837,-0.0028133809745702295,-0.0029090095258054592,-0.00017797393666134064,0.006047476060977111,-0.005483824304087749,0.0026901206628205825,0.013719504092213662,0.008227523619317952,0.017045551144325946
hangman,-0.011634389665803043,0.01568161734058127,-0.019392995553155563,0.0339604792858251,-0.006034892859635716,0.01822670937634884,-0.03730935525406374,0.0024608433717935715,-0.00878249418499564,-0.004714741804468226
contract,0.011057504342259624,-0.019431282421588567,0.004807719217314051,-0.0028084026441749198,0.012976412449294459,-0.0012816805299348203,-0.005653512872611226,-0.007127796796165071,0.0025323572960461067,0.01505302360276401
hostess,-0.05570259724902711,0.07499678074210868,-0.09872448787076855,0.49900495003011847,-0.4955569296485059,0.21450182243182517,-0.3654524001592718,-0.12941904204097118,-0.01269243676457642,-0.12653811608148918
wed,-0.014162001494748451,-0.0077498213074075634,0.01317110327029724,-0.03144687408414119,-0.0045741520014671,-0.0060386932977706705,-0.001398276791330125,0.02559187714202256,0.04152680036892993,-0.02161219417500645
virgin,-0.0034489292977044088,-0.05552950665438389,-0.0019576405301344655,-0.005726619798548677,0.012109878786635412,0.0025349549305397653,0.010015289122002795,0.01780414568768799,0.04200498977109687,-0.03144056469627369
descent,0.018922591226814448,0.005205257160096194,-0.002706792228419102,-0.0029475650825303277,0.0077891596759993775,-0.012310044127135754,-0.002670149431715559,-0.0034933278215417032,-0.004839654018920716,0.018654487900785444
peasant,0.013845939871815779,-0.0009242150923531725,-0.00404339755354032,-0.019373548995666175,-0.00995958016723909,-0.010479131423516181,-0.008982549997818468,-0.0008614910225787918,0.0072818328501456885,0.02534281395879906
prefer,-0.0023960869001826957,0.008169546101012842,-0.012285712581699314,0.0030142687083291714,0.03135777944268288,-0.0033604120249103252,0.00012347695846764468,-0.003981456587190716,-0.014056075222418831,0.030432277130093537
mutiny,0.009791021556431944,0.009874099972077836,-0.00012219565128742245,0.0019468225284360857,0.03070087323833925,-0.03053400859324218,-0.005163019864163377,-0.0007074507882758293,-0.015192355210863687,-0.005574516785668746
fix,0.0008572227659452075,-0.01151213526704324,-0.0059694892883441425,-0.005325099907755364,-0.003930582196526705,-0.009165187738249423,-0.01388994805591786,-0.018915190423450415,0.01740058096710013,0.008765179551904517
scourge,0.006373760376109561,0.013431861663579054,-0.014372398927610055,0.017441158114497417,0.007643714876894697,-0.016213803822440857,-0.012213221523640936,0.010290157490676079,0.006098877308788628,0.03352102795984223
isle,0.01026474702768406,0.007317229258263598,-0.013839893415702314,0.015184918448773862,0.047030933512217106,-0.04875865270167163,-0.01046585026527704,-0.020876507505140415,-0.07770897505918092,-0.06647727313612321
dian,-0.008783680570399787,-0.02488578137170585,0.006359187604068165,0.0023858116035608214,0.011667719908805784,-0.0003562656053117463,-0.0005824795183327157,0.005457370879812149,0.008921280305236796,0.0060437295964236365
mightst,0.013196414970789414,0.004680380138784619,0.010352819097829646,0.004142316095102436,0.005829243921206057,0.002881827293884525,0.010728317039272118,-0.004042257898283353,-0.0003544317021669444,0.00871702525141753
prostrate,0.010222591004592548,0.004871338030839045,0.010286350140825233,-0.014338584669686716,-0.01035652973027648,-0.009679267927842164,-9.483375550695136e-05,0.0012127651170007784,-0.00013865500122124666,0.005781882951847296
bite,0.004346736605382131,0.020675778113171166,0.053613622395025116,0.010976953565205918,0.014825710696453671,-0.006199733373471874,-0.006986136635544594,-0.00227048433039637,-0.01251193159974831,-0.009358622860641897
dine,-0.014482116251496783,0.018462121763697336,-0.008473481866195159,-0.098837053336251,-0.075813052467272,-0.04571040997590566,-0.031158470278065016,0.013079152929035382,-0.00012089005634959715,0.015424120641273204
scroll,-0.006541194604214736,0.006207929706042843,-0.01272711265483661,-0.0032037901803668787,0.020427470780004384,0.007394126583084578,0.006239651067906775,0.023010869730063745,0.012403968468981553,-0.004947705059324235
silk,-0.003357500812097577,0.0007243719220391086,0.008975229543704449,0.004361350403489154,0.0035813442447706002,0.001028458962936952,-0.006048900153208234,0.000370283454849021,0.01913394317829996,0.008060159347999302
leaf,-0.01058048301462774,0.011994951248813068,-0.006746958883151761,0.013528225338823526,0.013834021194930999,0.012451234000873404,-0.00991295311223178,-0.01415777906379504,-0.005166967738587859,0.023790725908147684
admit,-0.004936925574842092,0.010072961071034421,-0.01293025202889902,-0.009895940649217403,-0.00044058212183251935,-0.005548989112767491,0.007762839760046572,-0.012866873618119085,-0.010433636153514898,0.01015162805972231
apprehend,0.0006307144925385049,0.010892696520577215,-0.00571280392715447,0.004443701655444511,0.027188088793979232,-0.023485788598902872,-0.003310518986793527,-0.0002857312573186857,0.019648515931807494,-0.017942653417986697
choke,0.004265915383274769,0.005093434715600294,-0.008139177029167177,0.005652194472171987,0.008173016988163759,0.008908642422792542,-0.012514811950146032,-0.01363288325950464,-0.015754292187007055,0.003581636288911021
instruct,0.0007085669030381278,-0.012270559010209847,-0.005122741100779986,0.009583503599794449,0.00924954268484838,-0.0038518824672264603,-0.008514476794419122,0.014887634613619267,-0.02082572655299055,0.0037100447832104995
distemper,-0.008006945382782717,0.01038789227956963,-0.003440305531984536,0.0005297472085784603,0.02298908588468995,0.0045431481540559385,0.010105726283206532,-0.005598061559804341,0.006828700090187309,0.015360513641990573
finish,0.0005766317683704955,-0.003997339294080328,-0.003314104714266758,-0.0005810685356812676,0.018287521501011806,-0.008105795172269304,-0.0056766781101779485,-0.015751550044522066,0.034209436212326215,0.02885325728185516
merriment,-0.006425416145832641,6.229991107868113e-05,0.007388804664934629,0.005487313490308404,0.0038309643656395925,-4.8028234194243305e-05,0.0005105267450996088,0.003619122563427822,0.027500734271844053,-0.005790237932109634
disturb,0.0062696027318605105,0.014412447072971114,0.01634116573513685,-0.024745920447217976,-0.009346832883169834,-0.01644636576200278,-0.01134230765486471,0.010392309273214398,0.006042665038888473,-0.0329805768464512
lt,0.014238888757058954,-0.006817010800218578,-0.005134485261081013,-0.009365703955735764,-0.005678173832639537,0.042727738919171046,-0.0004788478746482748,-0.03108244981599426,-0.002276691279896292,0.013280711810672537
pillow,0.015376009440359089,0.004139403275482433,-0.007517095052505634,0.007908729679599326,0.015891170939534353,-0.015188970327496963,0.011930707439228316,0.000596172813322354,0.02021824070513825,0.0018293123608284748
convenient,0.0128432376422008,-0.014831309978810547,-0.0017522289477668557,-0.007295868504024922,0.0004971687685136232,0.010829596908880364,-0.0034040510230451096,0.029890738844331993,0.0071747145260151746,0.007421436871639931
wrack,0.009311304043645876,0.013331135488483293,-0.01243932645217206,0.007360052289342447,0.011696915886415991,0.017120844234855336,-0.02126995866883725,-0.00985910683685455,-0.002597399521845723,0.01085998232722153
cannon,-0.011607636414719482,0.0008410116542376519,-0.01009398626327066,0.01706342123234524,0.013003677731915414,-0.020808530858536532,-0.020408718327759715,-0.011469210309529312,0.014589929158978145,0.031723614429050875
wren,0.0018697781533390657,0.00617165983237795,-0.00923432642374981,-0.012015154267393578,0.017588034088439577,0.04193597217411602,0.015129784530018899,-0.011533583778299345,0.02462771004282485,-0.01348604169750621
experience,-0.012028592843473311,-0.015516845651834065,-0.008469982621168506,-0.005987084881454504,0.0037864257202029077,-0.03390494976873867,-0.0036402909969167753,-0.026636771455597865,-0.008790960103495489,-0.011622865838182417
contagious,-0.0054821676565006226,0.008847712629286318,-0.010140778351035395,0.013532057656995814,0.009376937967304926,-0.01213913556096612,-0.002947657042126162,0.02210603670858214,0.013280327046915452,-0.018370694011378322
rack,-0.005688285947429699,0.0013531877528687888,-0.013141672461405693,-0.013790579303438993,0.015738852148083998,0.004260983354189938,-0.0028519910883894072,-0.0011412780468748524,0.0030971524703530787,0.043779953533732874
lodging,-0.005444162847686313,-0.018667652765241332,-0.0022356860927904474,0.01062575909314154,0.025752292975496218,-0.02024589318697607,0.014948494603379013,-0.03851385288251921,0.0064365790846593425,0.028360958659195495
restore,-0.0029880553441634272,0.0065649585950176325,-0.008501445511811161,0.00025251310552401905,0.010464412820165867,0.00973496040770237,-0.009537655923809351,0.011216127474701588,0.013564215369719834,-0.01403861244842099
rejoice,-0.0007090792921909626,0.011364648330084975,0.011605693396760259,-0.011808292560946376,-0.0027038006329219047,-0.005488269622270957,-0.0005502762518695676,-0.0064428346295115095,0.00023171629495007234,0.02025663457447415
surgeon,-0.0026488800111780057,0.010372015140463209,-0.0033219554601784155,-0.012012775533040818,0.009485959704918941,-0.0017777766416825003,-0.0017548478130439626,-0.008535856940922524,-0.00867996015300131,-0.009374290379597718
relieve,0.00413560018533757,0.0012127996212557143,-0.004998226955344328,-0.007118967434784014,-0.0013236431354521063,-0.0042969157080308155,-0.010173609478265136,0.025490304854101416,-0.0035550618009879353,0.024350205818175628
courageous,-0.0002337805911556652,0.0006438743248449925,0.0028332110362850804,0.004642456018758129,0.0035373748032048783,-0.003010935745943418,0.01092554410979284,0.0058697617562916546,0.014263929158156639,-0.012105037732259639
mask,-0.010108486345173643,0.016308776181858588,0.03526366151840302,0.01418996780345399,0.002186665569573984,0.012294999859188601,-0.004549894048312245,0.012229451100026602,0.012039035307990198,0.001661321157209294
direction,-0.01101095427483939,0.009884436216182724,-0.011202582497585501,0.01687639543356077,0.02358648230342298,0.0010211652877096414,-0.007590763443349953,-0.012781784557952206,-0.03014264841318591,-0.008331853319787362
shroud,-0.002390370733082031,0.014778960960151827,0.02425221962092818,0.004741983858298302,0.02684360547417643,-0.026584593013401683,-0.0006956072860570334,0.0005398932420854239,-0.013277275894286142,-0.051700079490762274
jealousy,-0.017778048646648274,-0.015531421375156621,-0.012336285028254752,-0.01798232115572926,0.01225645303094371,-0.03255313954550763,-0.012305448459560548,-0.015046005243990492,0.04597121589046827,-0.00786295155651103
nativity,0.004148653756313172,0.010813301134029186,-0.008398112952859426,-0.02082498896804458,-0.03868749254259589,-0.009914071392584907,-0.02395794993616973,0.008403095846678263,0.0153461235636031,-0.054414049236050484
sweep,-0.003841049766457096,0.008660411675449025,-0.010773847223925204,0.0026671967506393278,0.02877775079773689,-0.020505294305390637,-0.007020820894831021,0.011202962072805168,0.025551470944173135,-0.05705063572958083
slumber,0.003853644623657312,-0.00307552140494622,-0.006799045198550148,0.003294623265791485,0.0068987688866346715,-0.0042223102676352525,0.011260836768838023,0.023532658588581733,0.018172257053764674,0.011856962352491979
harvest,0.006586633648476555,0.005571143602650679,-0.00542304717322247,0.008756293643746336,0.008813519189812873,0.007974523357922788,-0.01468141789223702,-0.01413315371356352,-0.0115728063781533,-0.007669943692649817
scant,0.0003434014495278532,0.0016847187255826213,4.49591628100799e-05,-0.006975274880187892,0.016937906705138298,0.019294611680154304,0.006420905051172401,-0.024287302291916193,-0.010823062230937873,-0.00336624984153391
complexion,-0.013414764622402927,-0.004605112396100674,-0.012880069794103789,-0.00696631055896602,0.0009938375634085817,-0.011798443401825918,-0.0025961977254123593,-0.011951081266558127,0.0033393788263530217,0.02546167071446461
drinking,0.0035274661264539098,0.0059420432130540156,-0.01282675948913417,0.026760442468340306,0.008103001488420547,-0.012782289489138676,-0.01847327621372295,-0.005020986581428868,-0.017724498317141207,-0.022256107653439165
cuckoo,-0.006100134276763864,3.45587332411662e-05,-0.01085126071458505,0.012508360067614669,-0.0005885957199236158,0.027111001187074428,-0.0011165857827784868,0.001788252792982089,0.03888206582867629,-0.03347614323091468
waist,0.003004167311007679,0.003432244656015014,-0.006827215377859747,0.013465559538049652,-0.0014629480545989447,0.0003736059053870519,-0.010309101575845822,-0.0018782582673920224,0.0023262445679497518,0.025402005276901632
shun,0.014775926994964063,0.004760541063014507,-0.004951725833977907,-0.008189438717586033,0.009124900672686072,0.004371453571840233,-0.005478313993772528,0.008490712658801991,0.019747113809874685,0.0014853751593536977
scar,-0.006909538792699166,-0.027094340760673536,-0.00028465663757712493,-0.017515520000763358,-0.008294849435497182,0.004528723733186099,-0.011945853162361186,0.04388666058959846,-0.019049548355244028,-0.007751199925546207
vision,0.0003505294166969035,0.008441793920593394,-0.008544555377424004,0.0008887558030000412,0.018019189622192417,-0.0019265730993330524,-0.0031084268654585,0.018460349506461957,0.053512023692853135,0.01969644778035601
presume,0.017263515206490176,-0.00434993871637178,-0.0063096926926053485,0.0049590466546708,0.01526764872492821,-0.009864035162113724,0.00695426996689553,0.02863035601440933,-0.02839587169033518,-0.002877894961465384
discovery,-0.0004731422641263171,-0.0035864660038132687,0.004861495953375991,-0.00403850816052363,0.006847396356051515,0.018703519992298325,0.008999735840881953,0.001707890857853709,-0.006208175704190235,0.01085180316493952
vault,-0.004320681439380142,0.020238402368127687,0.035697912243809894,0.0001777926003832215,-0.015656708790370694,-0.01852849719203259,-0.012487999958264641,-0.026916827983395963,0.013453115219016468,0.05598509139244025
exit,0.006307983922338016,0.008617783416689274,-0.008599987629203939,-0.0027889780998585872,0.016313521183138353,0.001176423907564927,0.01084953853869694,0.017594082177398686,0.03177327826914001,-0.02260244374231961
punishment,0.003134883793771306,0.006373204705214667,-0.006699965852380045,-0.013168870808125002,0.010348772945679548,0.0013592443383156718,-0.0035743793977084663,-0.011816199083143256,-0.014410962124438218,0.016333384602240587
estimation,-0.012951662638361476,0.007657535428635948,-0.017949314436368775,-0.012977370377100722,-0.003588165594341182,0.007335832148454499,0.002160072766992086,0.009049628949841002,-0.02703708863938747,0.01625752158991867
horror,-0.004612795408652617,-0.005737272157043691,-0.003928052238786289,0.004903961798699887,0.0007307753752760806,-0.017851244494257706,-0.02294419722431634,-0.028531559578450515,0.040458043182785286,0.09481723435094681
terror,0.01177860694431037,0.01110885675731664,0.007564151953494116,-0.0004570372172413577,0.009229264874108401,-0.01360991504295419,0.004853251834033206,0.013114319504452498,0.008036911418809982,0.052619832226403276
lip,-0.008442828665697115,-0.02199092509123254,0.007808778954200604,0.011185327789249869,0.005999217131642113,-0.011988004432689724,-0.014746950459949575,-0.04105613007295517,-0.001706146107099155,-0.013808293764601718
gown,-0.001874783912503382,0.003316170698629741,-0.004180812665982008,0.020094075659453262,-0.0011659559194546806,-0.015088668799377524,-0.003500945649846072,-0.012131967273427868,-0.010771122973908384,0.005975400167656766
furious,0.0023662487875791807,0.008125433602744184,-0.0043149201934607,0.014757234594598977,0.010412715342061857,-0.006178537897591744,-0.006307161178694353,0.004204137661733442,0.006767061041620726,0.03534149850719049
hap,0.009092097943795724,0.010813033243538304,0.006134568723673297,-0.028582455687031508,-0.011271456538109898,-0.013746799199267561,-0.014421223202064742,-0.00328125961358802,-0.0006118555910864773,-0.001042256714132424
journey,-0.002921161147094892,-0.00329012920084714,0.0009231033562141275,0.00990714522215593,0.015355378923311897,-0.006387117640037166,-0.017020522598987023,-0.025730482140027995,-0.012497265746933998,0.007775279010194929
whereto,-0.0026040663035014834,0.0029247135602225335,-0.0005332865680700369,0.004035345812277067,0.019852444593778138,-0.0008771832564493875,-0.009228681586625383,-0.009264317512815262,0.03745639258437757,0.010591247541420457
mak,-0.01066760900289138,0.00778519285371947,-0.017401470914848213,-0.0002104844827817264,0.011350259776267663,0.019233190139117867,-0.006216060874086606,0.011577170256305927,-0.002070258192156893,0.029444423633401752
trusty,0.0004168114819066849,0.0009840012973584761,-0.0009680781753959232,-0.017606331874963275,0.0050540909570586726,-0.01599783781567319,-0.00661614636586053,0.039221858580457,0.027781581606957952,-0.07240725599792715
fleet,-0.007879436523949547,0.013695848064368818,-0.020222686088570144,0.005871818741653224,0.044642145498858005,-0.03103488327385697,0.003354719799653821,-0.03134473021660077,-0.06698830383832823,-0.05070280843673539
faithful,-0.0048485057507278995,0.006803642454086018,-0.00517472445858888,0.004885890953331327,0.021939685297325436,-0.005703644419381115,-0.006505876344080379,0.0014467409927579702,0.015214709925405148,0.04323207512016829
melt,-0.003934772612683612,0.011950816714892391,-0.015468497797643034,0.012443546629209238,0.019273666158865985,-0.019132553508998396,-0.009763850738334894,0.0006895401561222612,0.0008690247270044747,-0.024056897359224467
feeling,0.0005584643270007712,0.007183617772513448,0.00662629709453778,-0.001803200431861951,-0.007791110500561561,-0.0005184572198770675,-0.015988060261424082,-0.009543185801872791,0.010242259677264337,0.020440430186945566
challenge,0.016961708631619766,0.008546869937867635,0.002042251539966596,0.014536783263825436,0.03361740671411796,-0.0385558044546504,0.005365542078722405,-0.00998214714052131,-0.048384543340521766,-0.056780088673978074
punish,-0.0009427919956769585,0.00624608241079085,-0.008686073677815098,0.013997730157206092,0.010622595543268174,-0.010348847810435114,-0.007538685528220048,-0.01054083677119797,0.015021788861874724,0.03111982151859347
ambitious,0.0019594876440841916,0.008938430033779721,-0.014580938946193974,0.000521920063500714,0.0325537381506566,-0.02411560710338898,-0.006817629074572792,0.011563330541459957,-0.0010762600436646232,0.03365044284272608
suspicion,0.004896766112512224,0.0037458738003390253,-0.002608081212939066,0.013373608025546784,0.015587682446610126,-0.020035875629529805,-0.004173656474104755,-0.01571241458865569,0.0013158765952528712,0.021326441374117235
allow,0.010519975984773722,-0.0021522786176372227,0.0010786436261504728,0.013709485267370217,-0.00755465412463762,0.002387048794176652,0.0006535227936440371,0.004607269417712976,0.004166340445694781,0.021146641474148017
personal,-0.0032617344119986475,0.010219529204539774,-0.013623270694132845,0.013047978534435435,0.023284996115001576,-0.013156792192684704,-0.005464398133224135,-0.01362325513307439,-0.01014760861188977,0.014056088166294868
miss,-0.012209035355178132,-0.0026504027195221372,-0.0037372314464281546,0.0001633803140588854,0.02783056432116653,0.0058699259814429,0.007650354619170451,-0.02352532679156284,0.016022057563512236,0.04064602730832201
learning,-0.0033033064413488006,0.001662447511019392,-0.005229524088743928,0.0033686371136288805,0.011895265171388123,-0.0058581921750158125,0.02121455437777407,-0.007380493371438001,0.02233246995845007,0.009341168697841518
composition,-0.0030832783249571043,-0.005939480546703785,-0.00956910050210664,0.0157367403326769,0.001109106316770533,-0.0034493473307069178,-0.016989364749443535,-0.006411758469714582,-0.0064446859244108,0.022374261748286044
hasty,0.006934139980300245,0.006277502207753528,-0.008971427842296325,0.016243971455707645,0.014863196241592552,-0.024116348783221133,0.003190561895246597,-0.01003134445638538,-0.012238224734071783,0.005697552967543416
latter,-0.00858530764360915,-0.003298230015111012,-0.010497736947402638,0.009837153486451929,0.013975635888382435,-0.013711582125161634,-0.001150171672076719,0.025828622441320233,0.008283417378896244,0.01200829636495505
dispose,-0.006692923572503458,-0.00293397203869014,-0.003195478391756636,-0.01051925099795521,0.0036713989807255344,-0.011695656523384316,0.0015319349949930508,-0.005080569056110482,0.007945567318369245,0.017413154267132233
—o,0.009828281409919561,0.00035313459680731045,0.004551756607474323,-0.008015482236590045,0.026739796062755627,0.0301004479765356,-0.00017539227679340261,-0.0449378121507255,-0.007341743138716267,-0.008951752047951447
game,-0.0032330966777815834,0.015188340623673652,-0.006779701212762033,0.014808682419896918,0.03940747448230716,-0.024335655354406065,-0.007325593069395667,0.02495248621699311,-0.010909113751946895,-0.05493981213697973
church,0.007396967847049917,0.021491304361172775,0.05067743442396826,0.023979580289694134,-0.0005456441905703278,0.010899233585670055,-0.025889017772686394,0.018220757650875753,0.0033644777107885533,0.03074409271253534
haunt,-0.009841872737712328,0.013117587811206532,-0.006566494312455106,0.008074453794501868,0.022648499129692072,0.0029926751735511498,-0.0027856015392707027,-0.0123339622652789,0.010909623956214122,-0.002497540535397031
diest,-0.007435845418919596,-0.002936386010246164,-0.01123756598722004,-0.0062480145789847235,0.020988335480063697,0.0078322052398641,0.007102411649077807,-0.0017031813941933405,-0.030729877984526734,0.011707316184767337
scandal,0.004069464553883596,0.008388630010047235,-0.008053150442255665,-0.020306115307202444,0.004560520081754848,-0.012044966733085463,-0.010818926049231065,0.00302896304513165,0.021457031786217627,0.004555679325366501
briefly,-0.0020409554221238,0.01270792420804593,0.0005056173247182926,0.004415783172435559,0.015869471513138608,-0.015762811224445773,-0.004074034934647769,1.776019105626403e-05,0.02059724768036815,0.0523654170358425
breathing,-0.005791577723223523,-0.00344821986947617,-0.014228226389601714,-0.003190511460385683,0.02511464771847758,0.015495280871591112,0.005664218589759514,-0.007718842194145415,-0.003741172704453869,0.030815525004588645
tame,-0.006161414573210036,-0.0004969948755200095,-0.011892760445129108,0.010587157110874096,0.02476421970103956,-0.011421966780549528,-0.0040441272757716865,0.0041640073426625224,0.02512238281328498,0.0071370731433158165
cam,-0.0016350687997953956,0.009094419237712795,0.01017544549468545,-0.008111568772199373,-0.011273319080679802,-0.007242837889865805,-0.02346245481059111,-0.00916450143798593,-0.0076290960386376505,-0.012821059191927204
wipe,0.0039393935547093525,-0.0001859037081986046,-0.0094374155272478,0.0058453751310753865,0.015828641008765895,-0.018160480831093673,-0.007446573144883809,-0.0072617885735091516,0.009137027858453994,0.017148270063560112
boast,0.004051891123175743,-0.0019510713274413386,-0.006450924318345867,0.00447397457941775,0.01936744664049063,-0.004768072190223467,-0.013085485900445394,0.0035813539779249834,0.003269949659403575,0.05588187721870286
shoulder,-0.0017863336255599918,0.0127429970920774,-0.01307193933944425,-0.0014437062994002868,-0.005490721264651628,-0.016633684038027657,-0.011977272835533046,-0.00557214900808647,0.0038179903986795237,0.03197570448607093
departure,-0.0029856447102708213,0.003761881943774443,-0.013391746095555308,0.018208419821184735,0.005290319938027661,0.00012487841076357062,-0.015650343730776433,0.028622793634373107,-0.006706995285979041,0.03667473168459192
preserve,0.00466494675795551,-0.017433539473467895,-0.002319322327279924,0.0011976834950547506,0.009463596330291165,0.020992353236613803,-0.00024844864965476305,-0.039782536955700915,-0.0067265162113095195,-0.0053631178110880254
entertainment,-0.0029715549335735695,-0.028430348257719527,-0.005599019671584567,0.0014182124555483897,0.01769600088337379,-0.006784058283685088,-0.0013972228848431172,0.011299139478679068,-0.024063998331150187,0.005053662433877687
persuade,0.025033133234170706,0.004782896117810397,-0.007870906894679277,-0.0075650103826379765,0.01458965027527159,-0.01880882765306863,-0.004820259015549925,-0.002821639661033133,-0.026477033574154273,-0.020093299820475113
steep,-0.005780279907923372,0.0073710283064715365,-0.007228801987952197,0.007215468139970617,0.0076546461857897935,-0.00502934741752222,-0.0003976462765915788,0.01137822536957723,0.03078158566390297,0.01152641288571218
forthwith,0.015899920170611526,0.01009481994034034,-0.011208761277402801,0.009772811809600686,0.027667611501904416,-0.031556356442953376,-0.004696894065717598,0.012270788603643286,-0.052795752811143765,-0.06279628398524423
cur,-0.007816306414277524,0.0055194718404199235,-0.013521792687274334,-0.0037643942735011123,0.02324445475780381,0.009695809821247263,-0.0019732667024044926,0.02402932527092133,0.00826539171746969,0.026084381470581508
em,0.004016597248002803,-0.00885407973547591,-0.013938319304789908,-0.009643167856686397,0.03666555899297858,0.0365079120886951,0.008177079078133266,-0.02256240799218646,0.00962965175867321,0.040826379389452314
liking,0.006268000969185756,-0.025479341383319497,0.007879023099040015,0.014605258650803562,-0.015331852630754617,0.010002509727942473,-0.014306437257628271,0.002409890063311491,0.0029390565851675687,-5.135630958214715e-05
busy,0.010047109531228378,0.0002002075840706186,0.0035112015039040828,0.004666744660948043,0.011017504391397941,-0.006317921725586005,0.008316488519398786,-0.004542133472866568,0.020233372167112965,-0.006829491664882149
